,AidData TUFF Project ID,city_temp_id,region_temp_id,country_id
2500,71498.0,39,,026
2501,71499.0,40,,026
2502,231.0,41,,102
2503,658.0,42,,102
2504,60413.0,43,,102
2505,183.0,53,,074
2506,1864.0,54,,074
2507,73895.0,49,,076
2508,783.0,22,,077
2509,43952.0,444,,194
2510,38861.0,218,,216
2511,61675.0,219,,216
2512,66971.0,220,,216
2513,85359.0,221,,216
2514,41370.0,249,,195
2515,67604.0,250,,195
2516,41408.0,79,,145
2517,38074.0,40,,050
2518,39604.0,155,,211
2519,43846.0,60,,212
2520,54000.0,61,,212
2521,73072.0,62,,212
2522,47427.0,73,,227
2523,65494.0,20,,147
2524,55849.0,19,,104
2525,1631.0,55,,078
2526,1647.0,56,,078
2527,30735.0,57,,078
2528,765.0,45,,119
2529,43982.0,46,,119
2530,59319.0,47,,119
2531,778.0,69,,105
2532,34958.0,55,,228
2533,34999.0,11,,197
2534,234.0,52,,079
2535,58686.0,53,,079
2536,59534.0,54,,079
2537,37185.0,1036,,013
2538,42037.0,4,,244
2539,40400.0,50,,239
2540,43850.0,23,,239
2541,34115.0,57,,229
2542,63968.0,58,,229
2543,63969.0,59,,229
2544,64286.0,60,,229
2545,64522.0,61,,229
2546,1235.0,46,,108
2547,61037.0,47,,108
2548,34386.0,73,,198
2549,38360.0,74,,198
2550,43865.0,75,,198
2551,15226.0,85,,134
2552,17839.0,86,,134
2553,35695.0,87,,134
2554,1902.0,85,,135
2555,30629.0,86,,135
2556,31307.0,87,,135
2557,63153.0,4,,005
2558,35613.0,189,,200
2559,43804.0,190,,200
2560,64130.0,60,,222
2561,46953.0,137,,019
2562,56926.0,138,,019
2563,43807.0,1543,,237
2564,49081.0,1544,,237
2565,63948.0,1545,,237
2566,44230.0,1513,,247
2567,44231.0,153,,247
2568,44232.0,1514,,247
2569,44233.0,1515,,247
2570,44234.0,153,,247
2571,44235.0,1516,,247
2572,44236.0,1517,,247
2573,44239.0,1518,,247
2574,54945.0,3,,060
2575,61329.0,37,,007
2576,61591.0,38,,007
2577,1756.0,29,,083
2578,1939.0,30,,083
2579,35403.0,31,,084
2580,16422.0,116,,111
2581,31189.0,117,,111
2582,31301.0,118,,111
2583,33256.0,79,,204
2584,33260.0,80,,204
2585,38914.0,81,,204
2586,43876.0,82,,204
2587,71539.0,83,,204
2588,207.0,61,,150
2589,1577.0,62,,150
2590,31308.0,63,,150
2591,35448.0,64,,150
2592,73284.0,65,,150
2593,36730.0,23,,065
2594,72465.0,56,,205
2595,35330.0,26,,217
2596,233.0,35,,136
2597,1562.0,36,,136
2598,37646.0,13,,009
2599,63641.0,14,,009
2600,69498.0,26,,206
2601,44279.0,520,,191
2602,40129.0,85,,213
2603,71631.0,86,,213
2604,39294.0,23,,225
2605,58788.0,116,,069
2606,58791.0,117,,069
2607,65739.0,121,,232
2608,65941.0,122,,232
2609,41058.0,51,,208
2610,41075.0,52,,208
2611,41176.0,53,,208
2612,64938.0,54,,208
2613,19282.0,46,,115
2614,20451.0,47,,115
2615,72785.0,48,,115
2616,2276.0,3,,Non
2617,49542.0,4,,Non
2618,32853.0,150,,096
2619,34179.0,151,,096
2620,39698.0,20,,029
2621,54655.0,14,,031
2622,71975.0,21,,032
2623,42145.0,143,,182
2624,35660.0,38,,126
2625,367.0,16,,071
2626,38749.0,80,,226
2627,31837.0,79,,127
2628,32766.0,35,,128
2629,34151.0,36,,128
2630,36230.0,37,,128
2631,87605.0,38,,128
2632,56558.0,45,,129
2633,73525.0,16,,099
2634,12892.0,68,,100
2635,59241.0,69,,100
2636,68871.0,70,,100
2637,68883.0,71,,100
2638,72791.0,72,,100
2639,72792.0,73,,100
2640,713.0,43,,072
2641,73833.0,55,,240
2642,85606.0,100,,018
2643,32340.0,121,,140
2644,32371.0,34,,130
2645,100.0,108,,142
2646,725.0,109,,142
2647,1439.0,110,,142
2648,34705.0,111,,142
2649,59264.0,112,,142
2650,60606.0,44,,102
2651,1745.0,55,,074
2652,1750.0,56,,074
2653,73104.0,57,,074
2654,63703.0,14,,045
2655,2349.0,50,,076
2656,13066.0,51,,076
2657,15060.0,52,,076
2658,32429.0,23,,077
2659,71212.0,41,,047
2660,68620.0,251,,195
2661,68621.0,252,,195
2662,41286.0,45,,144
2663,57139.0,41,,050
2664,69122.0,42,,050
2665,41907.0,30,,146
2666,40162.0,156,,211
2667,1043.0,115,,103
2668,34174.0,116,,103
2669,36067.0,117,,103
2670,40336.0,63,,212
2671,64693.0,74,,227
2672,41115.0,4,,147
2673,1620.0,58,,078
2674,1627.0,59,,078
2675,1670.0,60,,078
2676,920.0,48,,119
2677,38478.0,36,,197
2678,20089.0,18,,120
2679,21229.0,19,,120
2680,37005.0,1037,,013
2681,44136.0,1038,,013
2682,44137.0,1039,,013
2683,44138.0,488,,013
2684,44139.0,1040,,013
2685,40020.0,2,,244
2686,40386.0,51,,239
2687,40465.0,52,,239
2688,86023.0,53,,239
2689,86278.0,54,,239
2690,1206.0,58,,107
2691,57430.0,59,,107
2692,63973.0,62,,229
2693,85715.0,63,,229
2694,73231.0,48,,108
2695,38354.0,76,,198
2696,38357.0,77,,198
2697,38358.0,78,,198
2698,38566.0,79,,198
2699,135.0,88,,134
2700,32796.0,89,,134
2701,35401.0,191,,200
2702,35837.0,192,,200
2703,55836.0,193,,200
2704,73381.0,194,,200
2705,39292.0,61,,222
2706,63900.0,62,,222
2707,42728.0,378,,190
2708,44246.0,379,,190
2709,44237.0,1519,,247
2710,44238.0,1520,,247
2711,44240.0,1521,,247
2712,44241.0,1350,,247
2713,66874.0,1522,,247
2714,64034.0,39,,007
2715,1702.0,31,,083
2716,42984.0,224,,175
2717,67218.0,225,,175
2718,55673.0,14,,124
2719,33340.0,84,,204
2720,33463.0,85,,204
2721,71547.0,86,,204
2722,47049.0,66,,150
2723,47060.0,67,,150
2724,47063.0,68,,150
2725,36707.0,24,,065
2726,56150.0,25,,065
2727,85250.0,114,,151
2728,39644.0,57,,205
2729,39984.0,58,,205
2730,39989.0,59,,205
2731,40351.0,60,,205
2732,40406.0,61,,205
2733,43931.0,120,,231
2734,43933.0,401,,231
2735,43934.0,402,,231
2736,43935.0,403,,231
2737,43936.0,404,,231
2738,43937.0,405,,231
2739,43939.0,406,,231
2740,43940.0,407,,231
2741,64410.0,408,,231
2742,38578.0,27,,217
2743,37638.0,15,,009
2744,39228.0,2,,009
2745,62983.0,2,,009
2746,40005.0,29,,066
2747,12985.0,101,,137
2748,35603.0,102,,137
2749,40331.0,27,,206
2750,69309.0,28,,206
2751,69310.0,29,,206
2752,44281.0,521,,191
2753,53683.0,87,,213
2754,53684.0,88,,213
2755,39210.0,24,,225
2756,39258.0,25,,225
2757,34676.0,123,,232
2758,43134.0,124,,232
2759,64465.0,125,,232
2760,65940.0,126,,232
2761,85381.0,127,,232
2762,41175.0,55,,208
2763,65175.0,56,,208
2764,2272.0,53,,114
2765,73169.0,54,,114
2766,73170.0,55,,114
2767,18721.0,49,,115
2768,18777.0,50,,115
2769,18845.0,51,,115
2770,18961.0,52,,115
2771,73098.0,53,,115
2772,69992.0,61,,192
2773,69993.0,62,,192
2774,34788.0,152,,096
2775,34796.0,153,,096
2776,34798.0,154,,096
2777,34841.0,155,,096
2778,34843.0,156,,096
2779,34844.0,157,,096
2780,34848.0,158,,096
2781,34852.0,159,,096
2782,34884.0,32,,096
2783,34885.0,160,,096
2784,54569.0,21,,029
2785,34039.0,46,,233
2786,69116.0,47,,233
2787,66872.0,144,,182
2788,35658.0,39,,126
2789,59746.0,40,,126
2790,29.0,36,,097
2791,42904.0,146,,183
2792,35064.0,16,,071
2793,35662.0,81,,226
2794,63101.0,178,,017
2795,73542.0,17,,099
2796,1049.0,74,,100
2797,36336.0,75,,100
2798,57871.0,76,,100
2799,72126.0,101,,040
2800,73070.0,140,,101
2801,72473.0,30,,139
2802,39821.0,1,,042
2803,612.0,45,,102
2804,60604.0,46,,102
2805,34598.0,58,,074
2806,39889.0,15,,045
2807,54682.0,16,,045
2808,54684.0,1,,045
2809,54764.0,17,,045
2810,61055.0,18,,045
2811,36660.0,42,,047
2812,55943.0,43,,047
2813,85829.0,44,,047
2814,61205.0,222,,216
2815,67090.0,253,,195
2816,85276.0,254,,195
2817,85277.0,255,,195
2818,39863.0,43,,050
2819,56683.0,44,,050
2820,43824.0,157,,211
2821,43986.0,118,,103
2822,40327.0,64,,212
2823,65400.0,21,,147
2824,65785.0,22,,147
2825,1096.0,20,,104
2826,71732.0,21,,104
2827,72087.0,22,,104
2828,1557.0,61,,078
2829,1589.0,62,,078
2830,1594.0,63,,078
2831,1598.0,64,,078
2832,54160.0,37,,197
2833,1503.0,55,,079
2834,58690.0,56,,079
2835,58710.0,57,,079
2836,60170.0,58,,079
2837,168.0,34,,080
2838,1144.0,20,,120
2839,39871.0,1041,,013
2840,40074.0,17,,244
2841,61582.0,5,,244
2842,63901.0,18,,244
2843,73534.0,19,,244
2844,85197.0,87,,189
2845,35828.0,64,,229
2846,64085.0,65,,229
2847,64156.0,66,,229
2848,38366.0,80,,198
2849,173.0,88,,135
2850,35108.0,195,,200
2851,35262.0,196,,200
2852,35306.0,197,,200
2853,35316.0,198,,200
2854,35318.0,199,,200
2855,42165.0,63,,222
2856,43809.0,1546,,237
2857,64861.0,40,,007
2858,55594.0,15,,124
2859,35404.0,32,,084
2860,62974.0,33,,084
2861,33186.0,87,,204
2862,33244.0,88,,204
2863,33248.0,89,,204
2864,248.0,69,,150
2865,35454.0,70,,150
2866,56155.0,26,,065
2867,65100.0,35,,151
2868,67232.0,35,,151
2869,85254.0,35,,151
2870,43938.0,409,,231
2871,2174.0,37,,136
2872,35534.0,38,,136
2873,56897.0,103,,137
2874,63082.0,26,,225
2875,34474.0,128,,232
2876,34613.0,129,,232
2877,34683.0,130,,232
2878,65736.0,131,,232
2879,35663.0,54,,115
2880,529.0,160,,125
2881,39153.0,161,,096
2882,69102.0,22,,029
2883,39718.0,15,,031
2884,42125.0,145,,182
2885,35657.0,41,,126
2886,73365.0,42,,126
2887,73376.0,43,,126
2888,85149.0,40,,166
2889,36223.0,16,,071
2890,56528.0,16,,071
2891,38851.0,82,,226
2892,36114.0,80,,127
2893,36231.0,39,,128
2894,411.0,18,,099
2895,72870.0,77,,100
2896,37880.0,7,,003
2897,54740.0,102,,040
2898,65195.0,56,,240
2899,59165.0,4,,139
2900,39838.0,1,,042
2901,57646.0,122,,140
2902,73377.0,34,,141
2903,62724.0,41,,026
2904,62759.0,42,,026
2905,73748.0,43,,026
2906,2372.0,53,,076
2907,35003.0,54,,076
2908,57411.0,24,,077
2909,70787.0,45,,047
2910,34757.0,223,,216
2911,41121.0,256,,195
2912,57003.0,45,,050
2913,1039.0,45,,103
2914,11667.0,119,,103
2915,40315.0,65,,212
2916,33755.0,75,,227
2917,63470.0,76,,227
2918,64820.0,77,,227
2919,902.0,49,,119
2920,911.0,50,,119
2921,72854.0,51,,119
2922,20104.0,21,,120
2923,40075.0,2,,244
2924,35668.0,60,,107
2925,58090.0,61,,107
2926,34119.0,67,,229
2927,49941.0,68,,229
2928,49948.0,69,,229
2929,64998.0,70,,229
2930,73230.0,49,,108
2931,38567.0,81,,198
2932,32814.0,90,,134
2933,63414.0,5,,005
2934,37785.0,64,,222
2935,39284.0,65,,222
2936,40527.0,66,,222
2937,42111.0,67,,222
2938,64304.0,68,,222
2939,73706.0,139,,019
2940,64748.0,1547,,237
2941,73581.0,16,,124
2942,33230.0,90,,204
2943,70907.0,91,,204
2944,71571.0,92,,204
2945,71573.0,93,,204
2946,96.0,71,,150
2947,246.0,72,,150
2948,56224.0,73,,150
2949,56804.0,74,,150
2950,57993.0,75,,150
2951,65048.0,115,,151
2952,73167.0,66,,113
2953,38110.0,28,,217
2954,35604.0,104,,137
2955,56040.0,105,,137
2956,2510.0,132,,153
2957,54993.0,67,,023
2958,43945.0,89,,213
2959,72169.0,90,,213
2960,37769.0,27,,225
2961,34480.0,132,,232
2962,64459.0,133,,232
2963,40999.0,57,,208
2964,64650.0,58,,208
2965,73168.0,56,,114
2966,34502.0,63,,192
2967,54933.0,23,,029
2968,54702.0,1,,032
2969,42065.0,146,,182
2970,32077.0,83,,226
2971,284.0,81,,127
2972,287.0,82,,127
2973,35068.0,83,,127
2974,394.0,19,,099
2975,434.0,78,,100
2976,12843.0,79,,100
2977,36337.0,80,,100
2978,57803.0,81,,100
2979,37882.0,1,,003
2980,73830.0,57,,240
2981,438.0,141,,101
2982,59998.0,142,,101
2983,59135.0,4,,139
2984,59265.0,31,,139
2985,59287.0,4,,139
2986,72474.0,32,,139
2987,672.0,123,,140
2988,87.0,35,,130
2989,35429.0,36,,130
2990,80.0,113,,142
2991,1440.0,114,,142
2992,73176.0,47,,102
2993,120.0,59,,074
2994,1498.0,60,,074
2995,56317.0,46,,047
2996,34801.0,224,,216
2997,34922.0,225,,216
2998,67103.0,257,,195
2999,39836.0,3,,050
3000,40986.0,31,,146
3001,40987.0,32,,146
3002,64794.0,33,,146
3003,40305.0,66,,212
3004,63233.0,78,,227
3005,41008.0,23,,147
3006,73241.0,59,,079
3007,55924.0,22,,120
3008,63896.0,20,,244
3009,66437.0,88,,189
3010,34205.0,71,,229
3011,49939.0,72,,229
3012,61545.0,50,,108
3013,64077.0,1,,219
3014,64078.0,2,,219
3015,64079.0,3,,219
3016,58481.0,91,,134
3017,73322.0,92,,134
3018,35277.0,200,,200
3019,34576.0,1548,,237
3020,38626.0,1549,,237
3021,37679.0,41,,007
3022,72229.0,42,,007
3023,55736.0,17,,124
3024,35406.0,34,,084
3025,73305.0,2,,084
3026,35486.0,76,,150
3027,37996.0,29,,217
3028,38579.0,30,,217
3029,2168.0,39,,136
3030,2173.0,40,,136
3031,88172.0,30,,206
3032,39943.0,91,,213
3033,73392.0,28,,225
3034,35847.0,118,,069
3035,64488.0,134,,232
3036,65144.0,135,,232
3037,85380.0,136,,232
3038,64621.0,59,,208
3039,17125.0,55,,115
3040,34498.0,64,,192
3041,22429.0,161,,125
3042,152.0,162,,096
3043,33940.0,48,,233
3044,33941.0,49,,233
3045,39022.0,50,,233
3046,41981.0,51,,233
3047,35656.0,44,,126
3048,59367.0,45,,126
3049,59370.0,46,,126
3050,73115.0,37,,097
3051,237.0,36,,071
3052,32021.0,84,,226
3053,61165.0,85,,226
3054,61166.0,86,,226
3055,36115.0,84,,127
3056,352.0,4,,128
3057,36232.0,40,,128
3058,87607.0,41,,128
3059,73524.0,20,,099
3060,57864.0,82,,100
3061,498.0,44,,072
3062,85369.0,45,,072
3063,63743.0,58,,240
3064,435.0,6,,139
3065,59173.0,33,,139
3066,620.0,124,,140
3067,476.0,37,,130
3068,73375.0,35,,141
3069,64735.0,44,,026
3070,1588.0,48,,102
3071,12382.0,49,,102
3072,34571.0,61,,074
3073,35002.0,55,,076
3074,64346.0,56,,076
3075,73519.0,25,,077
3076,36672.0,47,,047
3077,41233.0,258,,195
3078,65830.0,259,,195
3079,58026.0,120,,103
3080,40048.0,3,,131
3081,33700.0,79,,227
3082,63225.0,80,,227
3083,64230.0,81,,227
3084,64231.0,82,,227
3085,64761.0,83,,227
3086,41007.0,24,,147
3087,21758.0,23,,104
3088,72727.0,52,,119
3089,40198.0,55,,239
3090,85885.0,56,,239
3091,758.0,62,,107
3092,64155.0,73,,229
3093,1255.0,51,,108
3094,61299.0,52,,108
3095,73228.0,53,,108
3096,38570.0,82,,198
3097,27948.0,89,,135
3098,60641.0,90,,135
3099,42251.0,83,,178
3100,85157.0,84,,178
3101,85158.0,85,,178
3102,35122.0,201,,200
3103,38996.0,202,,200
3104,37688.0,69,,222
3105,37712.0,70,,222
3106,57434.0,17,,109
3107,73579.0,18,,124
3108,2219.0,35,,084
3109,2148.0,77,,150
3110,65099.0,116,,151
3111,70446.0,62,,205
3112,39243.0,2,,009
3113,69675.0,30,,066
3114,14020.0,106,,137
3115,69312.0,31,,206
3116,73037.0,32,,206
3117,42402.0,522,,191
3118,66404.0,523,,191
3119,35875.0,119,,069
3120,73166.0,57,,114
3121,35664.0,56,,115
3122,66088.0,56,,164
3123,4.0,163,,096
3124,71374.0,24,,029
3125,33946.0,52,,233
3126,33957.0,53,,233
3127,72541.0,47,,126
3128,72542.0,48,,126
3129,73413.0,25,,098
3130,35069.0,16,,071
3131,35070.0,37,,071
3132,36224.0,16,,071
3133,53192.0,16,,071
3134,56916.0,16,,071
3135,32038.0,87,,226
3136,87633.0,88,,226
3137,31867.0,85,,127
3138,54641.0,103,,040
3139,65015.0,59,,240
3140,426.0,4,,139
3141,72475.0,34,,139
3142,99.0,38,,130
3143,589.0,115,,142
3144,592.0,116,,142
3145,73175.0,50,,102
3146,67739.0,49,,186
3147,67744.0,50,,186
3148,65792.0,260,,195
3149,58024.0,121,,103
3150,40297.0,67,,212
3151,71092.0,68,,212
3152,931.0,24,,104
3153,993.0,53,,119
3154,73238.0,60,,079
3155,73240.0,61,,079
3156,20881.0,23,,120
3157,63894.0,21,,244
3158,42290.0,89,,189
3159,86164.0,57,,239
3160,35767.0,74,,229
3161,63408.0,75,,229
3162,85623.0,76,,229
3163,34350.0,83,,198
3164,34351.0,84,,198
3165,73321.0,93,,134
3166,35124.0,203,,200
3167,38995.0,204,,200
3168,43230.0,205,,200
3169,72688.0,206,,200
3170,72689.0,207,,200
3171,85622.0,71,,222
3172,42491.0,380,,190
3173,33184.0,94,,204
3174,33192.0,95,,204
3175,158.0,78,,150
3176,35487.0,79,,150
3177,36522.0,27,,065
3178,36682.0,28,,065
3179,72426.0,41,,136
3180,73544.0,42,,136
3181,37616.0,16,,009
3182,69665.0,31,,066
3183,69430.0,33,,206
3184,73035.0,34,,206
3185,64491.0,137,,232
3186,1364.0,58,,114
3187,42282.0,57,,164
3188,33925.0,54,,233
3189,33929.0,55,,233
3190,39369.0,56,,233
3191,18.0,49,,126
3192,73357.0,50,,126
3193,36225.0,16,,071
3194,56465.0,16,,071
3195,32080.0,89,,226
3196,36116.0,86,,127
3197,36233.0,42,,128
3198,395.0,21,,099
3199,36338.0,83,,100
3200,57805.0,84,,100
3201,57889.0,85,,100
3202,694.0,46,,072
3203,73775.0,143,,101
3204,493.0,36,,141
3205,73374.0,37,,141
3206,60483.0,51,,102
3207,42211.0,51,,186
3208,1468.0,62,,074
3209,35001.0,57,,076
3210,73518.0,26,,077
3211,66955.0,261,,195
3212,67074.0,262,,195
3213,33697.0,84,,227
3214,72726.0,54,,119
3215,58662.0,62,,079
3216,34079.0,77,,229
3217,49955.0,78,,229
3218,63813.0,79,,229
3219,64292.0,80,,229
3220,64576.0,81,,229
3221,68078.0,82,,229
3222,85708.0,83,,229
3223,1336.0,54,,108
3224,34344.0,85,,198
3225,35278.0,208,,200
3226,64168.0,72,,222
3227,34702.0,1550,,237
3228,40057.0,4,,060
3229,54907.0,5,,060
3230,73580.0,19,,124
3231,70565.0,96,,204
3232,2156.0,80,,150
3233,64629.0,410,,231
3234,35535.0,43,,136
3235,72431.0,44,,136
3236,65772.0,17,,009
3237,85621.0,18,,009
3238,35605.0,107,,137
3239,34187.0,138,,232
3240,34188.0,139,,232
3241,34207.0,140,,232
3242,72639.0,57,,115
3243,71490.0,97,,204
3244,52909.0,35,,139
3245,33486.0,98,,204
3246,33487.0,99,,204
3247,63151.0,31,,217
3248,69192.0,65,,078
3249,1933.0,67,,113
3250,71213.0,48,,047
3251,35336.0,32,,217
3252,38001.0,33,,217
3253,38094.0,34,,217
3254,62952.0,58,,115
3255,1617.0,66,,078
3256,18302.0,59,,115
3257,35332.0,209,,200
3258,1497.0,63,,074
3259,72609.0,64,,074
3260,12050.0,36,,084
3261,32020.0,90,,226
3262,53843.0,92,,213
3263,61987.0,91,,135
3264,52485.0,87,,127
3265,53923.0,93,,213
3266,53218.0,38,,097
3267,57978.0,65,,074
3268,85251.0,52,,186
3269,57977.0,66,,074
3270,38240.0,18,,236
3271,31821.0,88,,127
3272,66867.0,147,,182
3273,73289.0,85,,227
3274,2107.0,67,,074
3275,24219.0,144,,101
3276,66964.0,226,,216
3277,2089.0,68,,074
3278,31787.0,164,,096
3279,38913.0,210,,200
3280,30356.0,10,,109
3281,35702.0,211,,200
3282,38093.0,227,,216
3283,53195.0,,1,096
3284,65750.0,,2,096
3285,65754.0,,3,096
3286,67417.0,,4,096
3287,73552.0,,5,096
3288,73554.0,,6,096
3289,73564.0,,7,096
3290,73908.0,,8,096
3291,73910.0,,9,096
3292,73914.0,,10,096
3293,52888.0,,1,182
3294,72297.0,,1,239
3295,65749.0,,11,096
3296,54380.0,,1,212
3297,52546.0,,1,115
3298,43785.0,,12,096
3299,30225.0,,1,079
3300,64200.0,,13,096
3301,64976.0,,14,096
3302,30805.0,,1,103
3303,66311.0,,15,096
3304,55737.0,,1,128
3305,53564.0,,1,204
3306,64146.0,,16,096
3307,46972.0,,2,204
3308,39001.0,,3,204
3309,2452.0,,1,150
3310,47051.0,,2,150
3311,73345.0,,3,150
3312,22643.0,,4,150
3313,85314.0,,5,150
3314,69372.0,,1,216
3315,35600.0,,1,229
3316,67002.0,,1,247
3317,47054.0,,6,150
3318,73809.0,,17,096
3319,21570.0,,7,150
3320,47180.0,,8,150
3321,42238.0,,1,186
